room_id,room_type_id,department_id,building_id 
49378,2,591,4937
49381,3,377,4938
49382,2,974,4938
49383,1,133,4938
49384,1,481,4938
49385,1,636,4938
49386,1,135,4938
49387,1,35,4938
49388,1,666,4938
49389,1,239,4938
49391,3,933,4939
49392,2,997,4939
49393,1,955,4939
49394,1,17,4939
49395,1,199,4939
49396,1,142,4939
49397,5,844,4939
49398,1,237,4939
49399,1,885,4939
493910,1,127,4939
49401,3,625,4940
49402,2,962,4940
49403,1,602,4940
49404,1,652,4940
49405,1,958,4940
49406,1,292,4940
49407,1,962,4940
49408,1,929,4940
49409,2,738,4940
49411,3,501,4941
49412,2,581,4941
49413,1,554,4941
49414,1,185,4941
49415,1,305,4941
49416,1,907,4941
49417,1,415,4941
49418,1,48,4941
49421,3,885,4942
49422,2,328,4942
49423,1,756,4942
49424,1,643,4942
49425,1,809,4942
49426,1,291,4942
49427,2,656,4942
49428,1,344,4942
49431,3,473,4943
49432,2,72,4943
49433,1,869,4943
49434,1,962,4943
49435,1,314,4943
49436,1,32,4943
49437,5,792,4943
49438,1,162,4943
49439,2,467,4943
494310,2,889,4943
49441,3,955,4944
49442,2,39,4944
49443,1,940,4944
49444,1,162,4944
49445,1,13,4944
49446,1,834,4944
49447,1,791,4944
49448,1,125,4944
49449,1,559,4944
494410,4,400,4944
494411,4,227,4944
49451,3,598,4945
49452,2,803,4945
49453,1,417,4945
49454,1,884,4945
49455,1,718,4945
49456,1,652,4945
49457,2,568,4945
49458,1,332,4945
49459,5,201,4945
494510,1,658,4945
494511,1,550,4945
49461,3,175,4946
49462,2,703,4946
49463,1,582,4946
49464,1,461,4946
49465,1,986,4946
49466,1,449,4946
49467,1,575,4946
49468,2,162,4946
49469,1,947,4946
494610,2,669,4946
494611,1,666,4946
49471,3,786,4947
49472,2,276,4947
49473,1,696,4947
49474,1,192,4947
49475,1,980,4947
49476,1,646,4947
49477,1,342,4947
49478,1,625,4947
49479,1,43,4947
49481,3,141,4948
49482,2,153,4948
49483,1,815,4948
49484,1,0,4948
49485,1,623,4948
49486,1,237,4948
49487,1,423,4948
49488,5,614,4948
49489,1,543,4948
494810,1,775,4948
49491,3,281,4949
49492,2,464,4949
49493,1,560,4949
49494,1,104,4949
49495,1,639,4949
49496,1,318,4949
49497,1,21,4949
49498,1,931,4949
49499,2,814,4949
49501,3,193,4950
49502,2,345,4950
49503,1,852,4950
49504,1,429,4950
49505,1,466,4950
49506,1,46,4950
49507,5,830,4950
49508,1,924,4950
49509,1,290,4950
495010,1,20,4950
49511,3,839,4951
49512,2,400,4951
49513,1,190,4951
49514,1,1001,4951
49515,1,80,4951
49516,1,177,4951
49517,2,454,4951
49518,1,301,4951
49521,3,909,4952
49522,2,776,4952
49523,1,75,4952
49524,1,408,4952
49525,1,4,4952
49526,1,588,4952
49527,2,354,4952
49528,1,185,4952
49529,1,4,4952
495210,1,790,4952
49531,3,171,4953
49532,2,71,4953
49533,1,682,4953
49534,1,68,4953
49535,1,643,4953
49536,1,519,4953
49537,1,165,4953
49538,1,482,4953
49539,2,10,4953
495310,1,263,4953
495311,1,994,4953
49541,3,431,4954
49542,2,38,4954
49543,1,543,4954
49544,1,151,4954
49545,1,420,4954
49546,1,87,4954
49547,1,626,4954
49548,1,357,4954
49549,1,843,4954
495410,1,191,4954
495411,2,939,4954
49551,3,308,4955
49552,2,614,4955
49553,1,841,4955
49554,1,202,4955
49555,1,772,4955
49556,1,854,4955
49557,1,764,4955
49558,1,115,4955
49561,3,822,4956
49562,2,550,4956
49563,1,969,4956
49564,1,618,4956
49565,1,215,4956
49566,1,310,4956
49567,4,115,4956
49568,1,33,4956
49569,1,533,4956
49571,3,716,4957
49572,2,756,4957
49573,1,8,4957
49574,1,383,4957
49575,1,110,4957
49576,1,376,4957
49577,2,368,4957
49578,1,232,4957
49579,1,268,4957
49581,3,348,4958
49582,2,120,4958
49583,1,13,4958
49584,1,800,4958
49585,1,279,4958
49586,1,325,4958
49587,1,284,4958
49588,2,745,4958
49591,3,912,4959
49592,2,226,4959
49593,1,722,4959
49594,1,196,4959
49595,1,569,4959
49596,1,95,4959
49597,1,67,4959
49598,1,129,4959
49599,1,903,4959
495910,1,814,4959
495911,1,316,4959
49601,3,52,4960
49602,2,522,4960
49603,1,144,4960
49604,1,403,4960
49605,1,767,4960
49606,1,76,4960
49607,1,398,4960
49608,1,11,4960
49609,1,224,4960
496010,5,488,4960
49611,3,122,4961
49612,2,160,4961
49613,1,101,4961
49614,1,219,4961
49615,1,521,4961
49616,1,328,4961
49617,1,880,4961
49618,1,248,4961
49619,1,338,4961
49621,3,656,4962
49622,2,507,4962
49623,1,262,4962
49624,1,738,4962
49625,1,442,4962
49626,1,785,4962
49627,2,531,4962
49628,2,868,4962
49629,1,331,4962
496210,1,349,4962
49631,3,421,4963
49632,2,475,4963
49633,1,49,4963
49634,1,769,4963
49635,1,660,4963
49636,1,736,4963
49637,1,887,4963
49638,4,725,4963
49639,1,815,4963
496310,1,970,4963
49641,3,405,4964
49642,2,626,4964
49643,1,888,4964
49644,1,385,4964
49645,1,719,4964
49646,1,828,4964
49647,1,651,4964
49648,1,62,4964
49651,3,434,4965
49652,2,605,4965
49653,1,587,4965
49654,1,354,4965
49655,1,526,4965
49656,1,427,4965
49657,1,507,4965
49658,1,761,4965
49659,2,852,4965
496510,1,325,4965
49661,3,333,4966
49662,2,582,4966
49663,1,67,4966
49664,1,403,4966
49665,1,444,4966
49666,1,10,4966
49667,4,867,4966
49668,1,377,4966
49669,1,453,4966
49671,3,91,4967
49672,2,366,4967
49673,1,743,4967
49674,1,48,4967
49675,1,490,4967
49676,1,398,4967
49677,5,411,4967
49678,4,283,4967
49679,1,797,4967
496710,1,958,4967
49681,3,648,4968
49682,2,939,4968
49683,1,396,4968
49684,1,290,4968
49685,1,243,4968
49686,1,42,4968
49687,1,259,4968
49688,1,246,4968
49691,3,394,4969
49692,2,461,4969
49693,1,230,4969
49694,1,540,4969
49695,1,832,4969
49696,1,541,4969
49697,1,622,4969
49698,1,298,4969
49699,1,226,4969
49701,3,519,4970
49702,2,883,4970
49703,1,524,4970
49704,1,730,4970
49705,1,510,4970
49706,1,766,4970
49707,1,417,4970
49708,1,968,4970
49711,3,225,4971
49712,2,61,4971
49713,1,698,4971
49714,1,111,4971
49715,1,154,4971
49716,1,13,4971
49717,1,143,4971
49718,1,525,4971
49719,1,292,4971
497110,4,784,4971
497111,1,105,4971
49721,3,797,4972
49722,2,356,4972
49723,1,685,4972
49724,1,50,4972
49725,1,630,4972
49726,1,611,4972
49727,1,273,4972
49728,1,742,4972
49731,3,156,4973
49732,2,502,4973
49733,1,877,4973
49734,1,821,4973
49735,1,149,4973
49736,1,528,4973
49737,1,671,4973
49738,1,85,4973
49739,1,834,4973
497310,1,347,4973
497311,1,123,4973
49741,3,874,4974
49742,2,945,4974
49743,1,616,4974
49744,1,39,4974
49745,1,35,4974
49746,1,419,4974
49747,1,578,4974
49748,1,799,4974
49749,1,383,4974
49751,3,133,4975
49752,2,975,4975
49753,1,193,4975
49754,1,472,4975
49755,1,697,4975
49756,1,372,4975
49757,1,141,4975
49758,2,804,4975
49759,1,109,4975
497510,1,162,4975
497511,5,875,4975
49761,3,203,4976
49762,2,271,4976
49763,1,752,4976
49764,1,276,4976
49765,1,998,4976
49766,1,661,4976
49767,1,75,4976
49768,1,672,4976
49769,1,933,4976
497610,5,463,4976
49771,3,435,4977
49772,2,956,4977
49773,1,560,4977
49774,1,880,4977
49775,1,885,4977
49776,1,545,4977
49777,5,443,4977
49778,5,475,4977
49781,3,178,4978
49782,2,601,4978
49783,1,752,4978
49784,1,856,4978
49785,1,951,4978
49786,1,50,4978
49787,1,6,4978
49788,1,158,4978
49789,1,391,4978
497810,2,943,4978
49791,3,542,4979
49792,2,509,4979
49793,1,714,4979
49794,1,521,4979
49795,1,228,4979
49796,1,325,4979
49797,5,704,4979
49798,1,337,4979
49799,2,3,4979
497910,2,169,4979
49801,3,851,4980
49802,2,196,4980
49803,1,815,4980
49804,1,806,4980
49805,1,265,4980
49806,1,620,4980
49807,2,148,4980
49808,2,160,4980
49809,1,64,4980
498010,1,680,4980
49811,3,99,4981
49812,2,576,4981
49813,1,390,4981
49814,1,76,4981
49815,1,643,4981
49816,1,452,4981
49817,4,655,4981
49818,1,384,4981
49819,5,809,4981
498110,1,733,4981
498111,1,70,4981
49821,3,355,4982
49822,2,903,4982
49823,1,327,4982
49824,1,69,4982
49825,1,635,4982
49826,1,671,4982
49827,1,723,4982
49828,1,497,4982
49831,3,446,4983
49832,2,696,4983
49833,1,580,4983
49834,1,833,4983
49835,1,14,4983
49836,1,551,4983
49837,1,509,4983
49838,1,213,4983
49839,1,863,4983
498310,4,591,4983
49841,3,748,4984
49842,2,13,4984
49843,1,926,4984
49844,1,958,4984
49845,1,993,4984
49846,1,828,4984
49847,5,226,4984
49848,1,124,4984
49849,1,186,4984
498410,1,307,4984
49851,3,11,4985
49852,2,418,4985
49853,1,698,4985
49854,1,225,4985
49855,1,188,4985
49856,1,110,4985
49857,1,403,4985
49858,1,106,4985
49861,3,485,4986
49862,2,329,4986
49863,1,663,4986
49864,1,334,4986
49865,1,355,4986
49866,1,816,4986
49867,1,289,4986
49868,1,407,4986
49869,1,215,4986
498610,1,129,4986
49871,3,317,4987
49872,2,582,4987
49873,1,972,4987
49874,1,590,4987
49875,1,346,4987
49876,1,442,4987
49877,5,511,4987
49878,1,926,4987
49879,4,933,4987
49881,3,204,4988
49882,2,663,4988
49883,1,958,4988
49884,1,41,4988
49885,1,480,4988
49886,1,140,4988
49887,1,850,4988
49888,1,32,4988
49889,1,884,4988
498810,2,181,4988
49891,3,895,4989
49892,2,228,4989
49893,1,98,4989
49894,1,520,4989
49895,1,897,4989
49896,1,41,4989
49897,1,717,4989
49898,1,136,4989
49899,2,154,4989
498910,1,983,4989
49901,3,157,4990
49902,2,732,4990
49903,1,653,4990
49904,1,677,4990
49905,1,933,4990
49906,1,474,4990
49907,1,989,4990
49908,1,319,4990
49911,3,915,4991
49912,2,841,4991
49913,1,742,4991
49914,1,382,4991
49915,1,394,4991
49916,1,563,4991
49917,1,889,4991
49918,1,879,4991
49919,1,385,4991
49921,3,411,4992
49922,2,268,4992
49923,1,178,4992
49924,1,691,4992
49925,1,159,4992
49926,1,296,4992
49927,1,727,4992
49928,1,33,4992
49929,1,360,4992
499210,1,88,4992
499211,1,642,4992
49931,3,265,4993
49932,2,503,4993
49933,1,102,4993
49934,1,812,4993
49935,1,843,4993
49936,1,408,4993
49937,5,416,4993
49938,1,35,4993
49939,1,282,4993
499310,1,792,4993
499311,1,635,4993
49941,3,381,4994
49942,2,371,4994
49943,1,690,4994
49944,1,627,4994
49945,1,1001,4994
49946,1,310,4994
49947,5,92,4994
49948,1,783,4994
49951,3,243,4995
49952,2,189,4995
49953,1,904,4995
49954,1,955,4995
49955,1,607,4995
49956,1,12,4995
49957,1,670,4995
49958,5,579,4995
49959,5,18,4995
49961,3,674,4996
49962,2,774,4996
49963,1,599,4996
49964,1,774,4996
49965,1,192,4996
49966,1,614,4996
49967,1,574,4996
49968,1,641,4996
49971,3,693,4997
49972,2,187,4997
49973,1,118,4997
49974,1,986,4997
49975,1,49,4997
49976,1,109,4997
49977,5,568,4997
49978,1,559,4997
49979,1,957,4997
499710,1,650,4997
49981,3,727,4998
49982,2,737,4998
49983,1,168,4998
49984,1,266,4998
49985,1,569,4998
49986,1,820,4998
49987,1,504,4998
49988,1,822,4998
49991,3,588,4999
49992,2,336,4999
49993,1,468,4999
49994,1,916,4999
49995,1,531,4999
49996,1,379,4999
49997,1,661,4999
49998,1,548,4999
50001,3,180,5000
50002,2,512,5000
50003,1,510,5000
50004,1,159,5000
50005,1,925,5000
50006,1,716,5000
50007,2,468,5000
50008,2,167,5000
50009,1,609,5000
50011,3,69,5001
50012,2,985,5001
50013,1,28,5001
50014,1,723,5001
50015,1,88,5001
50016,1,292,5001
50017,1,302,5001
50018,2,57,5001
50019,1,590,5001
500110,1,76,5001
500111,4,291,5001
50021,3,492,5002
50022,2,313,5002
50023,1,570,5002
50024,1,341,5002
50025,1,423,5002
50026,1,974,5002
50027,1,951,5002
50028,1,557,5002
50029,1,614,5002
500210,1,827,5002
50031,3,611,5003
50032,2,423,5003
50033,1,291,5003
50034,1,848,5003
50035,1,527,5003
50036,1,231,5003
50037,1,536,5003
50038,1,899,5003
50041,3,530,5004
50042,2,896,5004
50043,1,338,5004
50044,1,561,5004
50045,1,888,5004
50046,1,774,5004
50047,2,159,5004
50048,2,841,5004
50049,2,813,5004
500410,1,709,5004
500411,4,512,5004
50051,3,145,5005
50052,2,472,5005
50053,1,226,5005
50054,1,353,5005
50055,1,579,5005
50056,1,415,5005
50057,2,439,5005
50058,1,660,5005
50059,1,867,5005
500510,1,346,5005
50061,3,600,5006
50062,2,662,5006
50063,1,421,5006
50064,1,36,5006
50065,1,998,5006
50066,1,964,5006
50067,5,341,5006
50068,2,275,5006
50071,3,198,5007
50072,2,162,5007
50073,1,391,5007
50074,1,170,5007
50075,1,323,5007
50076,1,147,5007
50077,1,113,5007
50078,2,172,5007
50079,1,261,5007
50081,3,96,5008
50082,2,822,5008
50083,1,780,5008
50084,1,433,5008
50085,1,88,5008
50086,1,617,5008
50087,4,21,5008
50088,2,720,5008
50089,1,105,5008
500810,1,126,5008
500811,1,921,5008
50091,3,452,5009
50092,2,665,5009
50093,1,80,5009
50094,1,993,5009
50095,1,359,5009
50096,1,13,5009
50097,1,679,5009
50098,1,478,5009
50101,3,735,5010
50102,2,758,5010
50103,1,518,5010
50104,1,973,5010
50105,1,617,5010
50106,1,244,5010
50107,1,499,5010
50108,1,63,5010
50109,2,89,5010
50111,3,92,5011
50112,2,884,5011
50113,1,541,5011
50114,1,641,5011
50115,1,838,5011
50116,1,499,5011
50117,5,8,5011
50118,1,867,5011
50119,1,271,5011
501110,2,589,5011
50121,3,347,5012
50122,2,102,5012
50123,1,278,5012
50124,1,144,5012
50125,1,116,5012
50126,1,429,5012
50127,5,650,5012
50128,1,82,5012
50129,1,372,5012
501210,4,273,5012
501211,1,550,5012
50131,3,198,5013
50132,2,735,5013
50133,1,445,5013
50134,1,286,5013
50135,1,892,5013
50136,1,504,5013
50137,2,44,5013
50138,2,468,5013
50139,1,808,5013
50141,3,659,5014
50142,2,531,5014
50143,1,914,5014
50144,1,929,5014
50145,1,833,5014
50146,1,761,5014
50147,1,454,5014
50148,1,935,5014
50149,4,559,5014
501410,1,801,5014
50151,3,827,5015
50152,2,21,5015
50153,1,454,5015
50154,1,153,5015
50155,1,173,5015
50156,1,387,5015
50157,1,837,5015
50158,1,980,5015
50161,3,366,5016
50162,2,404,5016
50163,1,179,5016
50164,1,512,5016
50165,1,380,5016
50166,1,279,5016
50167,1,168,5016
50168,1,258,5016
50169,1,305,5016
501610,1,126,5016
50171,3,947,5017
50172,2,920,5017
50173,1,565,5017
50174,1,213,5017
50175,1,50,5017
50176,1,549,5017
50177,1,950,5017
50178,4,140,5017
50179,2,382,5017
501710,1,21,5017
501711,4,313,5017
50181,3,926,5018
50182,2,185,5018
50183,1,299,5018
50184,1,703,5018
50185,1,877,5018
50186,1,866,5018
50187,1,868,5018
50188,1,207,5018
50191,3,782,5019
50192,2,558,5019
50193,1,439,5019
50194,1,878,5019
50195,1,66,5019
50196,1,193,5019
50197,1,821,5019
50198,1,458,5019
50199,1,630,5019
501910,1,500,5019
50201,3,510,5020
50202,2,901,5020
50203,1,230,5020
50204,1,279,5020
50205,1,863,5020
50206,1,551,5020
50207,1,457,5020
50208,1,191,5020
50209,1,643,5020
502010,1,871,5020
50211,3,559,5021
50212,2,620,5021
50213,1,65,5021
50214,1,229,5021
50215,1,394,5021
50216,1,71,5021
50217,2,433,5021
50218,2,690,5021
50219,1,570,5021
50221,3,380,5022
50222,2,270,5022
50223,1,270,5022
50224,1,115,5022
50225,1,547,5022
50226,1,53,5022
50227,1,805,5022
50228,1,416,5022
50229,1,606,5022
502210,1,923,5022
502211,1,586,5022
50231,3,610,5023
50232,2,520,5023
50233,1,172,5023
50234,1,119,5023
50235,1,628,5023
50236,1,473,5023
50237,1,689,5023
50238,1,940,5023
50241,3,942,5024
50242,2,695,5024
50243,1,422,5024
50244,1,345,5024
50245,1,888,5024
50246,1,399,5024
50247,1,824,5024
50248,1,449,5024
50249,2,980,5024
502410,5,616,5024
502411,1,295,5024
50251,3,776,5025
50252,2,412,5025
50253,1,782,5025
50254,1,8,5025
50255,1,219,5025
50256,1,42,5025
50257,1,424,5025
50258,4,19,5025
50259,1,373,5025
502510,4,417,5025
502511,1,77,5025
50261,3,960,5026
50262,2,891,5026
50263,1,660,5026
50264,1,547,5026
50265,1,744,5026
50266,1,789,5026
50267,5,954,5026
50268,1,335,5026
50269,1,360,5026
502610,1,929,5026
50271,3,429,5027
50272,2,649,5027
50273,1,940,5027
50274,1,656,5027
50275,1,136,5027
50276,1,306,5027
50277,5,502,5027
50278,1,629,5027
50281,3,268,5028
50282,2,435,5028
50283,1,82,5028
50284,1,98,5028
50285,1,643,5028
50286,1,802,5028
50287,4,386,5028
50288,2,650,5028
50289,1,744,5028
502810,1,3,5028
50291,3,349,5029
50292,2,802,5029
50293,1,2,5029
50294,1,866,5029
50295,1,970,5029
50296,1,428,5029
50297,1,76,5029
50298,1,446,5029
50299,1,502,5029
50301,3,186,5030
50302,2,591,5030
50303,1,970,5030
50304,1,401,5030
50305,1,36,5030
50306,1,791,5030
50307,1,365,5030
50308,4,358,5030
50309,1,970,5030
50311,3,564,5031
50312,2,170,5031
50313,1,417,5031
50314,1,508,5031
50315,1,8,5031
50316,1,426,5031
50317,1,643,5031
50318,1,912,5031
50319,1,501,5031
503110,1,568,5031
503111,2,171,5031
50321,3,489,5032
50322,2,127,5032
50323,1,924,5032
50324,1,770,5032
50325,1,161,5032
50326,1,285,5032
50327,1,280,5032
50328,1,921,5032
50329,1,857,5032
503210,1,307,5032
50331,3,30,5033
50332,2,336,5033
50333,1,737,5033
50334,1,806,5033
50335,1,721,5033
50336,1,210,5033
50337,1,654,5033
50338,1,344,5033
50341,3,874,5034
50342,2,526,5034
50343,1,153,5034
50344,1,310,5034
50345,1,458,5034
50346,1,6,5034
50347,1,298,5034
50348,1,926,5034
50349,2,572,5034
50351,3,755,5035
50352,2,73,5035
50353,1,378,5035
50354,1,156,5035
50355,1,720,5035
50356,1,819,5035
50357,1,235,5035
50358,1,25,5035
50359,1,443,5035
503510,2,163,5035
503511,5,999,5035
50361,3,123,5036
50362,2,654,5036
50363,1,687,5036
50364,1,603,5036
50365,1,979,5036
50366,1,85,5036
50367,1,957,5036
50368,1,516,5036
50369,1,153,5036
503610,1,960,5036
503611,1,280,5036
50371,3,977,5037
50372,2,474,5037
50373,1,123,5037
50374,1,527,5037
50375,1,654,5037
50376,1,540,5037
50377,2,26,5037
50378,1,197,5037
50379,1,388,5037
50381,3,539,5038
50382,2,146,5038
50383,1,576,5038
50384,1,479,5038
50385,1,317,5038
50386,1,287,5038
50387,1,643,5038
50388,2,889,5038
50389,1,20,5038
503810,1,935,5038
503811,1,507,5038
50391,3,894,5039
50392,2,391,5039
50393,1,968,5039
50394,1,984,5039
50395,1,575,5039
50396,1,152,5039
50397,2,76,5039
50398,2,346,5039
50399,2,576,5039
503910,1,762,5039
503911,2,993,5039
50401,3,912,5040
50402,2,214,5040
50403,1,941,5040
50404,1,926,5040
50405,1,26,5040
50406,1,415,5040
50407,1,76,5040
50408,2,701,5040
50409,4,212,5040
504010,2,167,5040
504011,2,827,5040
50411,3,259,5041
50412,2,54,5041
50413,1,663,5041
50414,1,757,5041
50415,1,984,5041
50416,1,744,5041
50417,1,681,5041
50418,1,985,5041
50421,3,161,5042
50422,2,161,5042
50423,1,987,5042
50424,1,834,5042
50425,1,565,5042
50426,1,10,5042
50427,2,881,5042
50428,1,328,5042
50429,1,828,5042
504210,1,773,5042
50431,3,788,5043
50432,2,195,5043
50433,1,97,5043
50434,1,123,5043
50435,1,749,5043
50436,1,582,5043
50437,4,810,5043
50438,1,868,5043
50439,1,730,5043
504310,1,813,5043
504311,1,294,5043
50441,3,298,5044
50442,2,739,5044
50443,1,193,5044
50444,1,744,5044
50445,1,797,5044
50446,1,541,5044
50447,1,170,5044
50448,1,569,5044
50449,1,19,5044
504410,4,44,5044
50451,3,189,5045
50452,2,278,5045
50453,1,935,5045
50454,1,483,5045
50455,1,973,5045
50456,1,169,5045
50457,1,733,5045
50458,2,183,5045
50459,2,969,5045
504510,1,451,5045
50461,3,48,5046
50462,2,407,5046
50463,1,416,5046
50464,1,505,5046
50465,1,111,5046
50466,1,353,5046
50467,2,564,5046
50468,1,263,5046
50469,1,252,5046
50471,3,89,5047
50472,2,34,5047
50473,1,933,5047
50474,1,611,5047
50475,1,973,5047
50476,1,33,5047
50477,1,917,5047
50478,1,871,5047
50481,3,345,5048
50482,2,183,5048
50483,1,933,5048
50484,1,216,5048
50485,1,774,5048
50486,1,779,5048
50487,4,230,5048
50488,1,436,5048
50489,1,199,5048
504810,1,211,5048
504811,4,498,5048
50491,3,873,5049
50492,2,546,5049
50493,1,648,5049
50494,1,476,5049
50495,1,293,5049
50496,1,356,5049
50497,4,250,5049
50498,1,503,5049
50499,1,390,5049
50501,3,201,5050
50502,2,613,5050
50503,1,119,5050
50504,1,632,5050
50505,1,804,5050
50506,1,43,5050
50507,2,601,5050
50508,1,269,5050
50509,1,517,5050
505010,5,785,5050
50511,3,406,5051
50512,2,60,5051
50513,1,421,5051
50514,1,887,5051
50515,1,141,5051
50516,1,760,5051
50517,1,838,5051
50518,2,985,5051
50519,2,959,5051
505110,4,393,5051
505111,1,662,5051
50521,3,608,5052
50522,2,804,5052
50523,1,429,5052
50524,1,287,5052
50525,1,407,5052
50526,1,246,5052
50527,1,552,5052
50528,1,58,5052
50529,1,834,5052
505210,1,44,5052
505211,1,95,5052
50531,3,496,5053
50532,2,318,5053
50533,1,240,5053
50534,1,255,5053
50535,1,677,5053
50536,1,621,5053
50537,4,210,5053
50538,1,131,5053
50539,1,919,5053
505310,1,867,5053
50541,3,455,5054
50542,2,732,5054
50543,1,265,5054
50544,1,863,5054
50545,1,760,5054
50546,1,550,5054
50547,1,610,5054
50548,1,687,5054
50549,1,360,5054
50551,3,828,5055
50552,2,951,5055
50553,1,508,5055
50554,1,204,5055
50555,1,97,5055
50556,1,969,5055
50557,1,218,5055
50558,1,932,5055
50559,5,164,5055
505510,5,960,5055
505511,1,527,5055
50561,3,401,5056
50562,2,861,5056
50563,1,318,5056
50564,1,783,5056
50565,1,717,5056
50566,1,201,5056
50567,2,617,5056
50568,1,764,5056
50569,1,216,5056
505610,4,877,5056
505611,1,393,5056
50571,3,630,5057
50572,2,755,5057
50573,1,399,5057
50574,1,924,5057
50575,1,759,5057
50576,1,630,5057
50577,1,363,5057
50578,1,174,5057
50581,3,346,5058
50582,2,618,5058
50583,1,661,5058
50584,1,685,5058
50585,1,812,5058
50586,1,325,5058
50587,1,753,5058
50588,1,139,5058
50589,1,813,5058
50591,3,746,5059
50592,2,927,5059
50593,1,621,5059
50594,1,724,5059
50595,1,754,5059
50596,1,829,5059
50597,1,725,5059
50598,1,888,5059
50599,1,911,5059
50601,3,507,5060
50602,2,455,5060
50603,1,189,5060
50604,1,96,5060
50605,1,473,5060
50606,1,773,5060
50607,1,431,5060
50608,4,209,5060
50609,5,772,5060
506010,2,603,5060
506011,1,671,5060
50611,3,62,5061
50612,2,758,5061
50613,1,665,5061
50614,1,457,5061
50615,1,671,5061
50616,1,618,5061
50617,1,246,5061
50618,1,574,5061
50619,2,497,5061
506110,1,905,5061
506111,1,52,5061
50621,3,465,5062
50622,2,548,5062
50623,1,216,5062
50624,1,308,5062
50625,1,859,5062
50626,1,454,5062
50627,1,824,5062
50628,2,956,5062
50631,3,450,5063
50632,2,435,5063
50633,1,845,5063
50634,1,709,5063
50635,1,267,5063
50636,1,83,5063
50637,1,83,5063
50638,1,835,5063
50639,1,47,5063
50641,3,143,5064
50642,2,160,5064
50643,1,52,5064
50644,1,22,5064
50645,1,105,5064
50646,1,856,5064
50647,1,910,5064
50648,5,631,5064
50649,1,468,5064
50651,3,94,5065
50652,2,68,5065
50653,1,296,5065
50654,1,342,5065
50655,1,33,5065
50656,1,960,5065
50657,2,321,5065
50658,4,191,5065
50661,3,552,5066
50662,2,350,5066
50663,1,528,5066
50664,1,592,5066
50665,1,63,5066
50666,1,336,5066
50667,1,344,5066
50668,1,288,5066
50671,3,602,5067
50672,2,57,5067
50673,1,914,5067
50674,1,576,5067
50675,1,907,5067
50676,1,503,5067
50677,1,366,5067
50678,5,482,5067
50679,1,825,5067
506710,1,515,5067
50681,3,590,5068
50682,2,174,5068
50683,1,619,5068
50684,1,554,5068
50685,1,918,5068
50686,1,215,5068
50687,4,106,5068
50688,1,394,5068
50689,1,794,5068
506810,1,633,5068
506811,1,805,5068
50691,3,218,5069
50692,2,340,5069
50693,1,489,5069
50694,1,839,5069
50695,1,753,5069
50696,1,625,5069
50697,1,1,5069
50698,1,595,5069
50699,2,350,5069
506910,1,323,5069
506911,5,635,5069
50701,3,409,5070
50702,2,852,5070
50703,1,635,5070
50704,1,925,5070
50705,1,89,5070
50706,1,842,5070
50707,5,529,5070
50708,5,737,5070
50709,1,489,5070
507010,5,989,5070
507011,1,980,5070
50711,3,96,5071
50712,2,453,5071
50713,1,262,5071
50714,1,104,5071
50715,1,420,5071
50716,1,16,5071
50717,2,985,5071
50718,1,688,5071
50721,3,135,5072
50722,2,722,5072
50723,1,155,5072
50724,1,13,5072
50725,1,186,5072
50726,1,415,5072
50727,5,425,5072
50728,1,375,5072
50729,2,81,5072
507210,1,907,5072
507211,2,956,5072
50731,3,278,5073
50732,2,676,5073
50733,1,913,5073
50734,1,800,5073
50735,1,806,5073
50736,1,161,5073
50737,1,172,5073
50738,1,660,5073
50741,3,525,5074
50742,2,272,5074
50743,1,472,5074
50744,1,336,5074
50745,1,932,5074
50746,1,629,5074
50747,2,557,5074
50748,1,935,5074
50749,2,357,5074
507410,1,255,5074
507411,1,253,5074
50751,3,689,5075
50752,2,970,5075
50753,1,748,5075
50754,1,601,5075
50755,1,84,5075
50756,1,747,5075
50757,1,829,5075
50758,1,219,5075
50759,1,679,5075
507510,1,101,5075
507511,1,414,5075
50761,3,674,5076
50762,2,438,5076
50763,1,801,5076
50764,1,932,5076
50765,1,836,5076
50766,1,40,5076
50767,2,898,5076
50768,1,856,5076
50771,3,734,5077
50772,2,505,5077
50773,1,408,5077
50774,1,402,5077
50775,1,784,5077
50776,1,260,5077
50777,2,168,5077
50778,1,261,5077
50781,3,819,5078
50782,2,184,5078
50783,1,716,5078
50784,1,279,5078
50785,1,485,5078
50786,1,710,5078
50787,1,436,5078
50788,1,915,5078
50789,1,629,5078
507810,1,773,5078
507811,1,195,5078
50791,3,197,5079
50792,2,30,5079
50793,1,34,5079
50794,1,495,5079
50795,1,123,5079
50796,1,355,5079
50797,1,672,5079
50798,1,160,5079
50801,3,689,5080
50802,2,375,5080
50803,1,230,5080
50804,1,756,5080
50805,1,329,5080
50806,1,544,5080
50807,1,766,5080
50808,1,839,5080
50811,3,624,5081
50812,2,606,5081
50813,1,150,5081
50814,1,393,5081
50815,1,654,5081
50816,1,915,5081
50817,1,872,5081
50818,1,112,5081
50819,1,133,5081
50821,3,301,5082
50822,2,801,5082
50823,1,149,5082
50824,1,633,5082
50825,1,561,5082
50826,1,454,5082
50827,1,582,5082
50828,1,316,5082
50829,4,707,5082
50831,3,475,5083
50832,2,587,5083
50833,1,635,5083
50834,1,574,5083
50835,1,499,5083
50836,1,183,5083
50837,1,701,5083
50838,1,866,5083
50839,2,153,5083
508310,1,921,5083
