room_id,room_type_id,department_id,building_id 
44022,2,62,4402
44023,1,471,4402
44024,1,457,4402
44025,1,359,4402
44026,1,714,4402
44027,1,963,4402
44028,1,873,4402
44029,1,759,4402
440210,5,554,4402
440211,1,623,4402
44031,3,692,4403
44032,2,838,4403
44033,1,316,4403
44034,1,774,4403
44035,1,143,4403
44036,1,78,4403
44037,1,726,4403
44038,1,895,4403
44041,3,332,4404
44042,2,375,4404
44043,1,298,4404
44044,1,256,4404
44045,1,201,4404
44046,1,536,4404
44047,1,757,4404
44048,2,712,4404
44049,1,887,4404
440410,4,476,4404
440411,1,992,4404
44051,3,566,4405
44052,2,962,4405
44053,1,687,4405
44054,1,436,4405
44055,1,533,4405
44056,1,562,4405
44057,1,798,4405
44058,2,830,4405
44059,1,328,4405
440510,1,399,4405
440511,1,595,4405
44061,3,960,4406
44062,2,596,4406
44063,1,312,4406
44064,1,965,4406
44065,1,212,4406
44066,1,330,4406
44067,1,188,4406
44068,1,896,4406
44069,4,24,4406
440610,1,17,4406
440611,1,651,4406
44071,3,206,4407
44072,2,227,4407
44073,1,352,4407
44074,1,774,4407
44075,1,544,4407
44076,1,276,4407
44077,1,999,4407
44078,1,716,4407
44079,2,614,4407
44081,3,525,4408
44082,2,466,4408
44083,1,722,4408
44084,1,442,4408
44085,1,498,4408
44086,1,226,4408
44087,1,19,4408
44088,5,680,4408
44089,4,499,4408
44091,3,510,4409
44092,2,179,4409
44093,1,404,4409
44094,1,26,4409
44095,1,628,4409
44096,1,223,4409
44097,1,986,4409
44098,1,142,4409
44099,1,761,4409
44101,3,980,4410
44102,2,599,4410
44103,1,923,4410
44104,1,413,4410
44105,1,611,4410
44106,1,477,4410
44107,1,325,4410
44108,1,924,4410
44109,1,601,4410
441010,1,774,4410
441011,1,290,4410
44111,3,602,4411
44112,2,573,4411
44113,1,506,4411
44114,1,636,4411
44115,1,277,4411
44116,1,757,4411
44117,1,165,4411
44118,2,152,4411
44119,1,908,4411
441110,4,386,4411
44121,3,146,4412
44122,2,815,4412
44123,1,784,4412
44124,1,698,4412
44125,1,866,4412
44126,1,464,4412
44127,1,102,4412
44128,5,196,4412
44131,3,872,4413
44132,2,404,4413
44133,1,921,4413
44134,1,549,4413
44135,1,665,4413
44136,1,417,4413
44137,1,604,4413
44138,1,671,4413
44139,1,330,4413
441310,1,215,4413
44141,3,461,4414
44142,2,258,4414
44143,1,220,4414
44144,1,86,4414
44145,1,852,4414
44146,1,888,4414
44147,1,683,4414
44148,5,650,4414
44149,1,47,4414
441410,2,561,4414
44151,3,378,4415
44152,2,83,4415
44153,1,827,4415
44154,1,756,4415
44155,1,282,4415
44156,1,761,4415
44157,1,179,4415
44158,1,232,4415
44159,4,994,4415
44161,3,1,4416
44162,2,978,4416
44163,1,321,4416
44164,1,284,4416
44165,1,949,4416
44166,1,135,4416
44167,5,307,4416
44168,2,579,4416
44169,1,139,4416
441610,1,550,4416
44171,3,174,4417
44172,2,387,4417
44173,1,665,4417
44174,1,801,4417
44175,1,212,4417
44176,1,823,4417
44177,1,514,4417
44178,1,793,4417
44179,1,702,4417
44181,3,333,4418
44182,2,52,4418
44183,1,56,4418
44184,1,878,4418
44185,1,605,4418
44186,1,482,4418
44187,1,235,4418
44188,1,584,4418
44189,1,595,4418
441810,1,475,4418
441811,1,41,4418
44191,3,560,4419
44192,2,68,4419
44193,1,154,4419
44194,1,656,4419
44195,1,278,4419
44196,1,397,4419
44197,1,564,4419
44198,1,259,4419
44199,1,577,4419
44201,3,492,4420
44202,2,499,4420
44203,1,618,4420
44204,1,817,4420
44205,1,550,4420
44206,1,26,4420
44207,1,315,4420
44208,1,748,4420
44211,3,548,4421
44212,2,240,4421
44213,1,443,4421
44214,1,202,4421
44215,1,810,4421
44216,1,233,4421
44217,2,633,4421
44218,2,156,4421
44221,3,850,4422
44222,2,737,4422
44223,1,449,4422
44224,1,720,4422
44225,1,122,4422
44226,1,753,4422
44227,1,335,4422
44228,2,582,4422
44229,1,361,4422
442210,2,196,4422
44231,3,520,4423
44232,2,682,4423
44233,1,101,4423
44234,1,323,4423
44235,1,474,4423
44236,1,107,4423
44237,2,769,4423
44238,2,700,4423
44239,1,246,4423
44241,3,336,4424
44242,2,485,4424
44243,1,556,4424
44244,1,340,4424
44245,1,237,4424
44246,1,340,4424
44247,1,436,4424
44248,1,117,4424
44249,1,553,4424
442410,5,193,4424
442411,2,814,4424
44251,3,166,4425
44252,2,324,4425
44253,1,719,4425
44254,1,892,4425
44255,1,468,4425
44256,1,281,4425
44257,1,116,4425
44258,1,39,4425
44259,2,636,4425
442510,1,347,4425
44261,3,124,4426
44262,2,15,4426
44263,1,119,4426
44264,1,929,4426
44265,1,522,4426
44266,1,901,4426
44267,4,406,4426
44268,1,728,4426
44269,1,379,4426
44271,3,413,4427
44272,2,150,4427
44273,1,513,4427
44274,1,400,4427
44275,1,980,4427
44276,1,157,4427
44277,1,937,4427
44278,1,305,4427
44279,1,293,4427
44281,3,993,4428
44282,2,49,4428
44283,1,222,4428
44284,1,781,4428
44285,1,17,4428
44286,1,700,4428
44287,1,102,4428
44288,1,52,4428
44289,1,522,4428
442810,1,48,4428
44291,3,465,4429
44292,2,595,4429
44293,1,277,4429
44294,1,373,4429
44295,1,438,4429
44296,1,998,4429
44297,1,767,4429
44298,1,875,4429
44301,3,349,4430
44302,2,975,4430
44303,1,38,4430
44304,1,412,4430
44305,1,205,4430
44306,1,318,4430
44307,1,868,4430
44308,1,494,4430
44309,2,21,4430
443010,2,959,4430
44311,3,849,4431
44312,2,349,4431
44313,1,72,4431
44314,1,496,4431
44315,1,483,4431
44316,1,994,4431
44317,1,782,4431
44318,1,557,4431
44319,1,499,4431
443110,5,350,4431
44321,3,453,4432
44322,2,113,4432
44323,1,593,4432
44324,1,416,4432
44325,1,493,4432
44326,1,680,4432
44327,1,367,4432
44328,1,661,4432
44329,1,500,4432
443210,1,155,4432
44331,3,188,4433
44332,2,211,4433
44333,1,635,4433
44334,1,285,4433
44335,1,581,4433
44336,1,607,4433
44337,1,284,4433
44338,2,744,4433
44339,1,322,4433
44341,3,835,4434
44342,2,788,4434
44343,1,93,4434
44344,1,534,4434
44345,1,37,4434
44346,1,7,4434
44347,4,115,4434
44348,1,786,4434
44351,3,842,4435
44352,2,603,4435
44353,1,609,4435
44354,1,500,4435
44355,1,882,4435
44356,1,326,4435
44357,1,657,4435
44358,1,329,4435
44359,2,250,4435
44361,3,721,4436
44362,2,219,4436
44363,1,216,4436
44364,1,345,4436
44365,1,699,4436
44366,1,433,4436
44367,1,210,4436
44368,5,903,4436
44371,3,384,4437
44372,2,445,4437
44373,1,655,4437
44374,1,685,4437
44375,1,949,4437
44376,1,988,4437
44377,5,558,4437
44378,1,738,4437
44379,1,984,4437
443710,1,12,4437
443711,1,75,4437
44381,3,932,4438
44382,2,819,4438
44383,1,404,4438
44384,1,865,4438
44385,1,813,4438
44386,1,775,4438
44387,1,23,4438
44388,4,82,4438
44389,1,492,4438
443810,1,10,4438
44391,3,611,4439
44392,2,618,4439
44393,1,149,4439
44394,1,52,4439
44395,1,270,4439
44396,1,140,4439
44397,2,189,4439
44398,4,509,4439
44401,3,476,4440
44402,2,371,4440
44403,1,506,4440
44404,1,59,4440
44405,1,182,4440
44406,1,857,4440
44407,4,508,4440
44408,1,264,4440
44409,1,549,4440
444010,1,891,4440
44411,3,775,4441
44412,2,916,4441
44413,1,741,4441
44414,1,462,4441
44415,1,743,4441
44416,1,323,4441
44417,1,131,4441
44418,1,141,4441
44421,3,13,4442
44422,2,351,4442
44423,1,477,4442
44424,1,223,4442
44425,1,613,4442
44426,1,440,4442
44427,1,941,4442
44428,1,336,4442
44429,1,81,4442
44431,3,803,4443
44432,2,685,4443
44433,1,777,4443
44434,1,841,4443
44435,1,663,4443
44436,1,923,4443
44437,5,246,4443
44438,5,714,4443
44441,3,136,4444
44442,2,75,4444
44443,1,732,4444
44444,1,46,4444
44445,1,130,4444
44446,1,874,4444
44447,1,851,4444
44448,1,704,4444
44449,2,656,4444
444410,4,774,4444
444411,1,414,4444
44451,3,224,4445
44452,2,417,4445
44453,1,48,4445
44454,1,207,4445
44455,1,693,4445
44456,1,165,4445
44457,1,400,4445
44458,1,652,4445
44459,1,712,4445
444510,1,92,4445
444511,5,587,4445
44461,3,372,4446
44462,2,610,4446
44463,1,453,4446
44464,1,192,4446
44465,1,776,4446
44466,1,712,4446
44467,2,120,4446
44468,1,947,4446
44469,1,928,4446
44471,3,921,4447
44472,2,196,4447
44473,1,610,4447
44474,1,308,4447
44475,1,600,4447
44476,1,915,4447
44477,1,641,4447
44478,2,131,4447
44479,1,172,4447
444710,5,952,4447
444711,1,987,4447
44481,3,470,4448
44482,2,248,4448
44483,1,220,4448
44484,1,309,4448
44485,1,552,4448
44486,1,890,4448
44487,1,50,4448
44488,1,152,4448
44489,1,175,4448
444810,1,403,4448
44491,3,892,4449
44492,2,302,4449
44493,1,863,4449
44494,1,742,4449
44495,1,706,4449
44496,1,12,4449
44497,2,715,4449
44498,4,638,4449
44499,1,964,4449
44501,3,105,4450
44502,2,717,4450
44503,1,777,4450
44504,1,832,4450
44505,1,6,4450
44506,1,681,4450
44507,1,372,4450
44508,1,99,4450
44509,2,138,4450
44511,3,218,4451
44512,2,42,4451
44513,1,610,4451
44514,1,718,4451
44515,1,498,4451
44516,1,665,4451
44517,1,211,4451
44518,1,189,4451
44521,3,174,4452
44522,2,4,4452
44523,1,182,4452
44524,1,911,4452
44525,1,202,4452
44526,1,494,4452
44527,5,944,4452
44528,4,184,4452
44529,1,32,4452
445210,1,279,4452
445211,1,292,4452
44531,3,928,4453
44532,2,352,4453
44533,1,440,4453
44534,1,172,4453
44535,1,872,4453
44536,1,584,4453
44537,1,319,4453
44538,1,197,4453
44539,1,964,4453
445310,1,414,4453
44541,3,842,4454
44542,2,314,4454
44543,1,546,4454
44544,1,265,4454
44545,1,270,4454
44546,1,986,4454
44547,1,874,4454
44548,1,833,4454
44549,1,288,4454
445410,4,781,4454
445411,2,283,4454
44551,3,292,4455
44552,2,156,4455
44553,1,586,4455
44554,1,573,4455
44555,1,62,4455
44556,1,732,4455
44557,2,244,4455
44558,1,791,4455
44559,1,328,4455
445510,5,323,4455
44561,3,561,4456
44562,2,982,4456
44563,1,791,4456
44564,1,348,4456
44565,1,958,4456
44566,1,392,4456
44567,1,615,4456
44568,2,258,4456
44569,1,419,4456
445610,1,15,4456
44571,3,810,4457
44572,2,443,4457
44573,1,72,4457
44574,1,484,4457
44575,1,432,4457
44576,1,791,4457
44577,2,521,4457
44578,1,103,4457
44579,1,936,4457
445710,2,790,4457
44581,3,769,4458
44582,2,287,4458
44583,1,316,4458
44584,1,821,4458
44585,1,79,4458
44586,1,799,4458
44587,1,177,4458
44588,1,159,4458
44591,3,261,4459
44592,2,16,4459
44593,1,82,4459
44594,1,912,4459
44595,1,352,4459
44596,1,410,4459
44597,1,314,4459
44598,5,28,4459
44599,5,555,4459
44601,3,738,4460
44602,2,750,4460
44603,1,213,4460
44604,1,751,4460
44605,1,876,4460
44606,1,250,4460
44607,1,316,4460
44608,1,624,4460
44609,1,569,4460
446010,1,640,4460
44611,3,301,4461
44612,2,663,4461
44613,1,611,4461
44614,1,941,4461
44615,1,619,4461
44616,1,363,4461
44617,1,950,4461
44618,1,235,4461
44621,3,14,4462
44622,2,817,4462
44623,1,641,4462
44624,1,311,4462
44625,1,664,4462
44626,1,411,4462
44627,1,103,4462
44628,2,933,4462
44629,4,922,4462
44631,3,2,4463
44632,2,914,4463
44633,1,784,4463
44634,1,973,4463
44635,1,336,4463
44636,1,796,4463
44637,1,973,4463
44638,1,871,4463
44639,1,432,4463
44641,3,924,4464
44642,2,74,4464
44643,1,869,4464
44644,1,76,4464
44645,1,815,4464
44646,1,785,4464
44647,1,542,4464
44648,1,819,4464
44649,2,841,4464
44651,3,902,4465
44652,2,334,4465
44653,1,997,4465
44654,1,660,4465
44655,1,512,4465
44656,1,233,4465
44657,2,53,4465
44658,1,302,4465
44661,3,396,4466
44662,2,190,4466
44663,1,36,4466
44664,1,245,4466
44665,1,762,4466
44666,1,862,4466
44667,1,371,4466
44668,1,520,4466
44669,1,185,4466
446610,1,930,4466
44671,3,437,4467
44672,2,886,4467
44673,1,2,4467
44674,1,452,4467
44675,1,611,4467
44676,1,75,4467
44677,1,936,4467
44678,1,683,4467
44679,2,175,4467
446710,1,629,4467
44681,3,613,4468
44682,2,798,4468
44683,1,124,4468
44684,1,712,4468
44685,1,932,4468
44686,1,30,4468
44687,1,292,4468
44688,1,792,4468
44689,2,910,4468
44691,3,110,4469
44692,2,100,4469
44693,1,707,4469
44694,1,461,4469
44695,1,912,4469
44696,1,252,4469
44697,1,19,4469
44698,1,99,4469
44701,3,63,4470
44702,2,313,4470
44703,1,999,4470
44704,1,356,4470
44705,1,908,4470
44706,1,534,4470
44707,4,321,4470
44708,1,833,4470
44709,1,932,4470
447010,1,34,4470
44711,3,927,4471
44712,2,263,4471
44713,1,252,4471
44714,1,455,4471
44715,1,525,4471
44716,1,651,4471
44717,5,488,4471
44718,1,802,4471
44719,1,685,4471
44721,3,633,4472
44722,2,776,4472
44723,1,557,4472
44724,1,687,4472
44725,1,37,4472
44726,1,246,4472
44727,1,464,4472
44728,1,756,4472
44729,1,411,4472
447210,1,546,4472
44731,3,340,4473
44732,2,144,4473
44733,1,132,4473
44734,1,12,4473
44735,1,391,4473
44736,1,420,4473
44737,1,808,4473
44738,1,270,4473
44739,1,487,4473
447310,1,269,4473
447311,1,491,4473
44741,3,505,4474
44742,2,629,4474
44743,1,32,4474
44744,1,526,4474
44745,1,595,4474
44746,1,705,4474
44747,1,775,4474
44748,1,21,4474
44749,1,933,4474
447410,1,694,4474
44751,3,322,4475
44752,2,132,4475
44753,1,157,4475
44754,1,465,4475
44755,1,485,4475
44756,1,415,4475
44757,1,52,4475
44758,1,616,4475
44759,1,820,4475
447510,1,955,4475
447511,1,860,4475
44761,3,481,4476
44762,2,895,4476
44763,1,818,4476
44764,1,559,4476
44765,1,103,4476
44766,1,180,4476
44767,1,289,4476
44768,4,437,4476
44769,1,436,4476
447610,1,907,4476
44771,3,608,4477
44772,2,368,4477
44773,1,492,4477
44774,1,53,4477
44775,1,647,4477
44776,1,942,4477
44777,1,229,4477
44778,2,369,4477
44779,1,5,4477
44781,3,501,4478
44782,2,375,4478
44783,1,238,4478
44784,1,420,4478
44785,1,281,4478
44786,1,342,4478
44787,1,723,4478
44788,1,867,4478
44789,1,322,4478
447810,1,58,4478
44791,3,25,4479
44792,2,232,4479
44793,1,83,4479
44794,1,43,4479
44795,1,993,4479
44796,1,337,4479
44797,1,210,4479
44798,1,902,4479
44799,2,942,4479
447910,4,537,4479
44801,3,613,4480
44802,2,517,4480
44803,1,562,4480
44804,1,345,4480
44805,1,844,4480
44806,1,280,4480
44807,1,175,4480
44808,1,498,4480
44811,3,741,4481
44812,2,367,4481
44813,1,992,4481
44814,1,255,4481
44815,1,753,4481
44816,1,350,4481
44817,2,774,4481
44818,1,909,4481
44819,1,846,4481
44821,3,49,4482
44822,2,110,4482
44823,1,897,4482
44824,1,619,4482
44825,1,536,4482
44826,1,154,4482
44827,2,84,4482
44828,1,870,4482
44831,3,204,4483
44832,2,18,4483
44833,1,829,4483
44834,1,196,4483
44835,1,402,4483
44836,1,583,4483
44837,1,25,4483
44838,1,547,4483
44839,5,638,4483
44841,3,561,4484
44842,2,1000,4484
44843,1,950,4484
44844,1,741,4484
44845,1,485,4484
44846,1,287,4484
44847,2,720,4484
44848,4,940,4484
44849,1,615,4484
448410,1,520,4484
44851,3,892,4485
44852,2,802,4485
44853,1,59,4485
44854,1,882,4485
44855,1,984,4485
44856,1,575,4485
44857,1,31,4485
44858,5,138,4485
44859,1,425,4485
448510,1,292,4485
448511,1,148,4485
44861,3,805,4486
44862,2,32,4486
44863,1,550,4486
44864,1,59,4486
44865,1,676,4486
44866,1,473,4486
44867,1,798,4486
44868,1,837,4486
44871,3,648,4487
44872,2,404,4487
44873,1,882,4487
44874,1,506,4487
44875,1,670,4487
44876,1,760,4487
44877,1,267,4487
44878,2,9,4487
44879,4,546,4487
44881,3,853,4488
44882,2,350,4488
44883,1,759,4488
44884,1,606,4488
44885,1,898,4488
44886,1,407,4488
44887,1,321,4488
44888,2,369,4488
44889,1,783,4488
448810,1,718,4488
44891,3,527,4489
44892,2,965,4489
44893,1,487,4489
44894,1,98,4489
44895,1,922,4489
44896,1,217,4489
44897,1,523,4489
44898,4,212,4489
44899,4,675,4489
448910,1,539,4489
448911,1,561,4489
44901,3,444,4490
44902,2,164,4490
44903,1,865,4490
44904,1,640,4490
44905,1,153,4490
44906,1,302,4490
44907,1,45,4490
44908,1,114,4490
44911,3,884,4491
44912,2,619,4491
44913,1,596,4491
44914,1,103,4491
44915,1,11,4491
44916,1,660,4491
44917,1,884,4491
44918,2,801,4491
44919,1,128,4491
44921,3,4,4492
44922,2,865,4492
44923,1,401,4492
44924,1,918,4492
44925,1,76,4492
44926,1,613,4492
44927,1,322,4492
44928,5,188,4492
44929,2,832,4492
449210,2,619,4492
44931,3,579,4493
44932,2,530,4493
44933,1,497,4493
44934,1,448,4493
44935,1,221,4493
44936,1,199,4493
44937,1,132,4493
44938,4,366,4493
44941,3,834,4494
44942,2,282,4494
44943,1,103,4494
44944,1,436,4494
44945,1,9,4494
44946,1,352,4494
44947,2,767,4494
44948,1,802,4494
44949,4,925,4494
449410,1,573,4494
449411,1,287,4494
44951,3,487,4495
44952,2,382,4495
44953,1,793,4495
44954,1,676,4495
44955,1,624,4495
44956,1,372,4495
44957,1,769,4495
44958,1,774,4495
44961,3,601,4496
44962,2,424,4496
44963,1,613,4496
44964,1,1001,4496
44965,1,901,4496
44966,1,102,4496
44967,1,542,4496
44968,2,560,4496
44971,3,598,4497
44972,2,929,4497
44973,1,537,4497
44974,1,873,4497
44975,1,735,4497
44976,1,658,4497
44977,5,77,4497
44978,1,523,4497
44979,5,66,4497
449710,2,183,4497
449711,2,251,4497
44981,3,797,4498
44982,2,179,4498
44983,1,570,4498
44984,1,43,4498
44985,1,884,4498
44986,1,493,4498
44987,5,150,4498
44988,1,995,4498
44989,1,515,4498
44991,3,357,4499
44992,2,504,4499
44993,1,479,4499
44994,1,987,4499
44995,1,672,4499
44996,1,350,4499
44997,2,485,4499
44998,1,671,4499
45001,3,302,4500
45002,2,93,4500
45003,1,810,4500
45004,1,365,4500
45005,1,475,4500
45006,1,250,4500
45007,1,629,4500
45008,1,29,4500
45009,1,679,4500
45011,3,762,4501
45012,2,553,4501
45013,1,999,4501
45014,1,975,4501
45015,1,949,4501
45016,1,453,4501
45017,4,798,4501
45018,1,676,4501
45019,2,529,4501
450110,4,338,4501
450111,1,725,4501
45021,3,31,4502
45022,2,908,4502
45023,1,8,4502
45024,1,26,4502
45025,1,704,4502
45026,1,960,4502
45027,5,564,4502
45028,1,194,4502
45029,1,822,4502
450210,5,793,4502
450211,4,285,4502
45031,3,673,4503
45032,2,191,4503
45033,1,790,4503
45034,1,359,4503
45035,1,12,4503
45036,1,309,4503
45037,1,84,4503
45038,1,242,4503
45041,3,955,4504
45042,2,770,4504
45043,1,682,4504
45044,1,134,4504
45045,1,106,4504
45046,1,229,4504
45047,1,301,4504
45048,1,614,4504
45049,2,465,4504
450410,1,383,4504
45051,3,899,4505
45052,2,582,4505
45053,1,205,4505
45054,1,97,4505
45055,1,722,4505
45056,1,922,4505
45057,4,752,4505
45058,1,239,4505
45059,1,105,4505
450510,1,9,4505
45061,3,107,4506
45062,2,420,4506
45063,1,209,4506
45064,1,512,4506
45065,1,541,4506
45066,1,875,4506
45067,1,316,4506
45068,2,584,4506
45069,1,487,4506
450610,1,426,4506
45071,3,136,4507
45072,2,816,4507
45073,1,715,4507
45074,1,870,4507
45075,1,746,4507
45076,1,869,4507
45077,1,332,4507
45078,1,949,4507
45081,3,402,4508
45082,2,993,4508
45083,1,339,4508
45084,1,504,4508
45085,1,449,4508
45086,1,699,4508
45087,1,777,4508
45088,1,731,4508
45089,1,64,4508
45091,3,591,4509
45092,2,487,4509
45093,1,778,4509
45094,1,477,4509
45095,1,47,4509
45096,1,917,4509
45097,1,191,4509
45098,1,822,4509
45099,1,49,4509
450910,1,223,4509
45101,3,891,4510
45102,2,256,4510
45103,1,724,4510
45104,1,846,4510
45105,1,781,4510
45106,1,324,4510
45107,1,85,4510
45108,1,371,4510
45109,1,944,4510
45111,3,697,4511
45112,2,962,4511
45113,1,69,4511
45114,1,185,4511
45115,1,401,4511
45116,1,982,4511
45117,1,824,4511
45118,1,726,4511
45119,1,729,4511
451110,2,689,4511
45121,3,9,4512
45122,2,87,4512
45123,1,508,4512
45124,1,30,4512
45125,1,63,4512
45126,1,843,4512
45127,4,374,4512
45128,5,230,4512
45131,3,177,4513
45132,2,261,4513
45133,1,915,4513
45134,1,572,4513
45135,1,961,4513
45136,1,670,4513
45137,1,804,4513
45138,1,497,4513
45139,1,179,4513
45141,3,89,4514
45142,2,334,4514
45143,1,401,4514
45144,1,807,4514
45145,1,969,4514
45146,1,993,4514
45147,4,161,4514
45148,1,449,4514
45149,1,739,4514
451410,1,159,4514
45151,3,489,4515
45152,2,518,4515
45153,1,399,4515
45154,1,744,4515
45155,1,498,4515
45156,1,174,4515
45157,1,212,4515
45158,1,800,4515
45159,2,510,4515
451510,1,895,4515
451511,2,908,4515
45161,3,743,4516
45162,2,38,4516
45163,1,1001,4516
45164,1,487,4516
45165,1,374,4516
45166,1,166,4516
45167,1,868,4516
45168,1,868,4516
45169,1,799,4516
451610,1,244,4516
451611,1,92,4516
45171,3,949,4517
45172,2,117,4517
45173,1,270,4517
45174,1,560,4517
45175,1,801,4517
45176,1,684,4517
45177,1,629,4517
45178,5,511,4517
45179,1,401,4517
451710,5,301,4517
451711,1,854,4517
45181,3,720,4518
45182,2,717,4518
45183,1,703,4518
45184,1,785,4518
45185,1,314,4518
45186,1,392,4518
45187,1,778,4518
45188,1,873,4518
45191,3,544,4519
45192,2,857,4519
45193,1,481,4519
45194,1,349,4519
45195,1,898,4519
45196,1,42,4519
45197,1,414,4519
45198,1,691,4519
45201,3,90,4520
45202,2,733,4520
45203,1,429,4520
45204,1,391,4520
45205,1,619,4520
45206,1,551,4520
45207,4,217,4520
45208,1,946,4520
45209,1,66,4520
45211,3,270,4521
45212,2,853,4521
45213,1,590,4521
45214,1,899,4521
45215,1,329,4521
45216,1,746,4521
45217,1,79,4521
45218,1,969,4521
45219,4,490,4521
45221,3,300,4522
45222,2,890,4522
45223,1,759,4522
45224,1,146,4522
45225,1,536,4522
45226,1,641,4522
45227,2,325,4522
45228,2,951,4522
45229,1,628,4522
452210,1,175,4522
452211,1,516,4522
45231,3,193,4523
45232,2,243,4523
45233,1,867,4523
45234,1,95,4523
45235,1,398,4523
45236,1,567,4523
45237,1,423,4523
45238,1,217,4523
45239,1,883,4523
452310,1,833,4523
452311,1,580,4523
45241,3,459,4524
45242,2,170,4524
45243,1,275,4524
45244,1,787,4524
45245,1,948,4524
45246,1,418,4524
45247,1,964,4524
45248,2,792,4524
45251,3,625,4525
45252,2,341,4525
45253,1,207,4525
45254,1,263,4525
45255,1,999,4525
45256,1,140,4525
45257,1,359,4525
45258,1,212,4525
45261,3,700,4526
45262,2,3,4526
45263,1,278,4526
45264,1,172,4526
45265,1,619,4526
45266,1,63,4526
45267,1,288,4526
45268,1,655,4526
45269,1,812,4526
452610,2,326,4526
452611,5,562,4526
45271,3,784,4527
45272,2,973,4527
45273,1,210,4527
45274,1,526,4527
45275,1,81,4527
45276,1,780,4527
45277,1,335,4527
45278,4,138,4527
45279,1,978,4527
452710,1,161,4527
45281,3,508,4528
45282,2,802,4528
45283,1,775,4528
45284,1,603,4528
45285,1,80,4528
45286,1,426,4528
45287,5,652,4528
45288,1,899,4528
45291,3,400,4529
45292,2,905,4529
45293,1,593,4529
45294,1,166,4529
45295,1,169,4529
45296,1,863,4529
45297,1,473,4529
45298,1,220,4529
45299,5,56,4529
452910,1,441,4529
45301,3,2,4530
45302,2,956,4530
45303,1,714,4530
45304,1,708,4530
45305,1,736,4530
45306,1,348,4530
45307,1,649,4530
45308,1,937,4530
45309,5,656,4530
453010,1,760,4530
453011,4,969,4530
45311,3,468,4531
45312,2,17,4531
45313,1,210,4531
45314,1,24,4531
45315,1,465,4531
45316,1,268,4531
45317,1,68,4531
45318,5,25,4531
45319,1,865,4531
45321,3,973,4532
45322,2,747,4532
45323,1,494,4532
45324,1,528,4532
45325,1,165,4532
45326,1,946,4532
45327,1,563,4532
45328,1,688,4532
45329,1,377,4532
45331,3,850,4533
45332,2,978,4533
45333,1,196,4533
45334,1,551,4533
45335,1,197,4533
45336,1,652,4533
45337,4,291,4533
45338,1,199,4533
45339,1,879,4533
453310,1,360,4533
453311,1,803,4533
45341,3,538,4534
45342,2,283,4534
45343,1,846,4534
45344,1,100,4534
45345,1,554,4534
45346,1,52,4534
45347,1,546,4534
45348,1,913,4534
45349,1,175,4534
45351,3,490,4535
45352,2,245,4535
45353,1,51,4535
45354,1,225,4535
45355,1,399,4535
45356,1,168,4535
45357,4,864,4535
45358,1,532,4535
45359,1,749,4535
453510,2,294,4535
453511,5,219,4535
45361,3,965,4536
45362,2,148,4536
45363,1,220,4536
45364,1,994,4536
45365,1,366,4536
45366,1,562,4536
45367,1,447,4536
45368,1,599,4536
45369,1,649,4536
453610,2,501,4536
45371,3,694,4537
45372,2,138,4537
45373,1,779,4537
45374,1,741,4537
45375,1,208,4537
45376,1,279,4537
45377,1,302,4537
45378,1,161,4537
45381,3,207,4538
45382,2,207,4538
45383,1,237,4538
45384,1,921,4538
45385,1,686,4538
45386,1,850,4538
45387,1,812,4538
45388,1,303,4538
45391,3,909,4539
45392,2,149,4539
45393,1,273,4539
45394,1,908,4539
45395,1,370,4539
45396,1,822,4539
45397,1,538,4539
45398,2,878,4539
45399,1,614,4539
45401,3,371,4540
45402,2,762,4540
45403,1,895,4540
45404,1,451,4540
45405,1,348,4540
45406,1,522,4540
45407,1,762,4540
45408,1,314,4540
45409,1,876,4540
454010,1,201,4540
454011,2,69,4540
45411,3,953,4541
45412,2,732,4541
45413,1,522,4541
45414,1,332,4541
45415,1,981,4541
45416,1,892,4541
45417,1,894,4541
45418,1,257,4541
45421,3,416,4542
45422,2,666,4542
45423,1,334,4542
45424,1,708,4542
45425,1,941,4542
45426,1,939,4542
45427,1,828,4542
45428,1,23,4542
45429,1,867,4542
454210,1,792,4542
45431,3,323,4543
45432,2,549,4543
45433,1,988,4543
45434,1,821,4543
45435,1,845,4543
45436,1,801,4543
45437,1,864,4543
45438,5,264,4543
45439,1,773,4543
454310,1,157,4543
45441,3,859,4544
45442,2,147,4544
45443,1,762,4544
45444,1,373,4544
45445,1,850,4544
45446,1,38,4544
45447,1,683,4544
45448,1,742,4544
45449,5,119,4544
454410,1,827,4544
45451,3,774,4545
45452,2,373,4545
45453,1,974,4545
45454,1,544,4545
45455,1,15,4545
45456,1,317,4545
45457,1,67,4545
45458,1,825,4545
45459,4,384,4545
45461,3,944,4546
45462,2,535,4546
45463,1,581,4546
45464,1,593,4546
45465,1,548,4546
45466,1,599,4546
45467,1,239,4546
45468,1,57,4546
45469,1,718,4546
454610,4,168,4546
454611,5,397,4546
45471,3,746,4547
45472,2,431,4547
45473,1,877,4547
45474,1,150,4547
45475,1,966,4547
45476,1,66,4547
45477,1,333,4547
45478,1,837,4547
45479,1,805,4547
454710,1,488,4547
45481,3,610,4548
45482,2,516,4548
45483,1,785,4548
45484,1,729,4548
45485,1,277,4548
45486,1,933,4548
45487,1,893,4548
45488,1,159,4548
45489,1,138,4548
45491,3,19,4549
45492,2,907,4549
45493,1,869,4549
